Index,Height(Inches),Weight(Pounds),BMI
19787,69.18709,126.7873,18.62005456
19788,70.99521,133.4597,18.61432846
19789,67.95264,132.5607,20.18168604
19790,68.91363,119.3353,17.6650146
19791,69.8465,140.0139,20.17609809
19792,66.93742,135.168,21.20758785
19793,70.11408,124.4536,17.79722574
19794,67.60622,114.6471,17.63376668
19795,66.39876,122.4132,19.51927299
19796,69.57104,133.4373,19.38097314
19797,70.09709,123.9662,17.7361207
19798,67.25205,129.9541,20.19920406
19799,71.43798,155.874,21.47190978
19800,69.21724,123.3436,18.09853362
19801,67.56125,127.1117,19.5769711
19802,67.90888,128.6947,19.61836685
19803,69.3568,121.2005,17.71257254
19804,67.50241,135.2608,20.8683792
19805,68.60586,132.9409,19.85598857
19806,68.2366,129.2684,19.51699451
19807,68.56842,122.7771,18.35795968
19808,69.21836,125.1624,18.36481664
19809,67.53883,126.2731,19.46072885
19810,70.67327,147.01,20.69149308
19811,64.2879,112.1385,19.07443086
19812,68.46678,124.5944,18.6850404
19813,66.73882,131.1966,20.7071752
19814,70.55971,129.4913,18.28446854
19815,67.84481,137.5206,21.00341059
19816,67.01079,114.7508,17.96476627
19817,65.99934,133.4685,21.54045732
19818,68.58547,146.8673,21.94907375
19819,68.81542,125.8746,18.68623898
19820,67.93911,120.2009,18.30725951
19821,68.93217,118.3246,17.50598166
19822,69.23922,143.7294,21.07640834
19823,67.79848,115.8199,17.71326402
19824,68.65821,125.5767,18.72748413
19825,71.49199,161.906,22.26914261
19826,65.53287,111.1526,18.19518914
19827,71.32373,137.6824,19.02679584
19828,69.91417,140.2723,20.17422363
19829,66.6972,121.9527,19.27221093
19830,70.85386,154.6366,21.65412241
19831,70.49105,124.3354,17.5906611
19832,66.27006,138.3716,22.1496853
19833,68.42409,116.2243,17.45155795
19834,68.50301,111.7963,16.74801905
19835,68.49217,124.5766,18.66852247
19836,68.09457,134.955,20.46064598
19837,66.31346,136.7885,21.86762085
19838,68.98854,129.8207,19.17544112
19839,67.05772,126.8982,19.83870048
19840,73.192,135.5029,17.78183949
19841,67.57593,114.2885,17.59437302
19842,66.45283,116.0452,18.47377053
19843,66.91061,140.4039,22.04674698
19844,69.70103,156.9321,22.7085142
19845,68.56368,122.4036,18.3046436
19846,68.88525,121.0687,17.93637711
19847,71.81982,113.7783,15.50694123
19848,68.90203,140.996,20.87844176
19849,67.3832,121.1426,18.75637695
19850,66.76526,113.7805,17.94411623
19851,67.09286,109.4495,17.09292931
19852,66.22802,120.2049,19.26610638
19853,68.25939,123.1291,18.57766915
19854,69.60131,135.8837,19.71913505
19855,64.74935,89.95606,15.08394445
19856,69.34369,126.1819,18.4475413
19857,69.9412,139.8169,20.09318742
19858,68.28392,115.4109,17.40064164
19859,69.34393,140.1904,20.4954141
19860,66.55206,125.5455,19.92661225
19861,66.75602,118.3912,18.67643047
19862,66.35767,111.1497,17.74521899
19863,66.73085,119.8054,18.91378312
19864,65.89961,122.6803,19.85932419
19865,67.4191,143.7547,22.23368643
19866,68.24369,131.5036,19.85034065
19867,66.7219,103.6644,16.36998018
19868,70.74214,130.2358,18.29486969
19869,67.20501,126.207,19.64425072
19870,70.21431,132.2408,18.85686657
19871,64.26213,119.1471,20.28283084
19872,67.14367,97.69037,15.23340289
19873,68.72736,124.143,18.47643751
19874,68.55679,102.8629,15.38555404
19875,66.29825,126.6865,20.2619637
19876,68.72175,133.4487,19.86466529
19877,69.87889,139.1403,20.03162885
19878,65.49782,133.31,21.84561939
19879,68.17108,110.079,16.65173351
19880,66.70977,119.4087,18.8630714
19881,65.56874,125.6166,20.5403899
19882,69.49271,132.6257,19.30654305
19883,69.51683,141.4084,20.57077309
19884,66.7906,143.8571,22.67023053
19885,70.21997,121.1117,17.2671295
19886,70.24793,129.4589,18.44251625
19887,67.80678,141.4006,21.62023126
19888,70.97413,128.1364,17.88247753
19889,69.75903,155.8943,22.5208457
19890,69.15573,139.2332,20.46641563
19891,68.27188,140.4572,21.18437264
19892,67.52736,120.8998,18.63894664
19893,68.11677,131.2058,19.8792624
19894,65.96669,134.5409,21.73503117
19895,68.82825,125.8735,18.67910994
19896,67.64802,128.2415,19.7003406
19897,66.56822,129.7301,20.58079701
19898,67.92216,108.3181,16.5056785
19899,70.16196,114.9037,16.40914351
19900,66.40088,126.6422,20.19231448
19901,67.98154,135.6363,20.63237688
19902,64.99081,116.9649,19.46735638
19903,71.5318,142.0447,19.51560645
19904,63.2937,119.9139,21.0428173
19905,67.63379,150.7738,23.17147907
19906,68.18959,140.7606,21.28140398
19907,68.28412,124.5525,18.77882178
19908,66.9256,136.9907,21.50115862
19909,68.68962,116.8921,17.4163947
19910,69.26219,124.0692,18.18138102
19911,69.7399,137.5653,19.88390063
19912,69.78169,124.2681,17.94039567
19913,68.89306,118.0353,17.4830131
19914,65.92005,129.992,21.02988484
19915,69.67499,114.8889,16.63717429
19916,70.18064,120.8334,17.24676604
19917,68.31191,128.3317,19.33287378
19918,69.27083,118.5856,17.37346716
19919,69.94767,125.403,18.01842168
19920,63.84479,111.7573,19.27437482
19921,69.72054,125.5533,18.15774751
19922,69.6911,117.1674,16.95928267
19923,68.25765,132.8261,20.04177037
19924,66.49187,125.1728,19.90344247
19925,66.2833,121.768,19.48409568
19926,69.49919,123.5578,17.9831599
19927,66.78395,153.494,24.19371299
19928,69.53808,152.2727,22.13767375
19929,68.26418,137.6226,20.76152869
19930,70.75474,138.2314,19.41113602
19931,66.34255,135.4049,21.6274534
19932,70.56467,121.9766,17.22095448
19933,67.88689,142.8679,21.79305723
19934,67.40779,110.0451,17.0257345
19935,70.88991,141.9247,19.85383736
19936,68.45421,122.053,18.31063721
19937,72.14473,138.8158,18.74929751
19938,67.65045,125.5035,19.27834655
19939,68.39678,132.4804,19.90836722
19940,72.84591,136.0289,18.02088708
19941,67.78233,125.8292,19.25323773
19942,66.10641,109.5937,17.63005912
19943,70.18598,127.0676,18.13382481
19944,65.30154,132.5025,21.84401926
19945,67.26947,124.3345,19.31572285
19946,70.78309,151.569,21.26702174
19947,65.97508,132.6737,21.42793473
19948,70.00396,110.0049,15.78055015
19949,67.10731,97.30055,15.18906216
19950,67.53817,121.8995,18.78705347
19951,68.50307,128.1864,19.20335922
19952,65.67232,122.9823,20.04625351
19953,66.09352,127.0341,20.44362358
19954,68.5779,138.1229,20.64679517
19955,68.91832,125.8024,18.61979465
19956,66.54757,118.9779,18.88674952
19957,66.30367,106.1037,16.96722105
19958,67.09517,139.1474,21.72940856
19959,67.48033,133.0521,20.5410511
19960,68.6264,126.1881,18.8361132
19961,67.43831,121.3548,18.7585354
19962,66.67599,122.0323,19.29706129
19963,64.52116,121.3941,20.4997503
19964,69.79005,143.503,20.71234571
19965,67.22173,122.6996,19.08882083
19966,66.4933,115.2943,18.33189612
19967,65.26414,120.4538,19.88046743
19968,66.56788,127.3631,20.20549498
19969,65.89813,121.6184,19.68830956
19970,69.70797,127.6245,18.46394541
19971,67.9721,113.4425,17.26115047
19972,65.86077,98.2528,15.92379775
19973,65.02716,125.143,20.80522002
19974,68.48686,143.42,21.49564757
19975,67.99138,125.5912,19.09883264
19976,70.2878,140.5505,19.99989979
19977,67.29468,123.9692,19.24454551
19978,68.26174,113.2655,17.08827651
19979,72.25625,136.0435,18.31817841
19980,65.0702,119.358,19.81721289
19981,71.08894,135.0485,18.78628959
19982,68.25279,133.0544,20.07907713
19983,66.785,128.2321,20.21129863
19984,67.62555,116.0675,17.84203285
19985,63.94658,121.0392,20.80878508
19986,68.94779,124.4974,18.41089522
19987,67.64244,135.1131,20.759374
19988,68.50966,138.6605,20.76846804
19989,68.9745,118.8841,17.56717702
19990,65.93037,139.6622,22.58724059
19991,68.82556,139.9606,20.77120123
19992,67.93484,121.858,18.56197815
19993,66.37528,118.5364,18.91447652
19994,67.22561,137.6765,21.41635901
19995,68.95225,127.904,18.91222243
19996,65.27908,117.0884,19.31617566
19997,67.65755,123.9277,19.03229586
19998,66.69201,116.5055,18.41425444
19999,65.78102,104.7543,17.01868412
20000,68.07045,129.6798,19.67480396
20001,69,135.3616,19.98723058
20002,69.10487,126.5316,18.62674702
20003,72.13193,161.0239,21.75657664
20004,70.90373,145.6269,20.36379726
20005,67.86807,122.0075,18.6213368
20006,67.43892,131.4767,20.32277021
20007,69.43118,133.454,19.46156799
20008,67.10359,119.217,18.61238397
20009,70.18149,147.2307,21.01399058
20010,67.38918,139.7066,21.62678211
20011,70.45714,139.7301,19.78769803
20012,68.63421,115.9739,17.30749874
20013,65.62218,136.3392,22.25741681
20014,67.06349,123.1228,19.24515918
20015,67.30641,98.95785,15.35651692
20016,65.46606,106.7027,17.50242904
20017,66.53001,121.2127,19.25166398
20018,67.3778,114.9383,17.79862453
20019,69.32271,115.2415,16.85827614
20020,66.7957,128.4932,20.24596394
20021,65.32407,114.5338,18.86872365
20022,66.55935,121.121,19.22014362
20023,66.00505,126.9795,20.48965325
20024,69.59739,152.8693,22.18654594
20025,66.09583,120.371,19.36997554
20026,69.36726,118.9293,17.37541184
20027,72.00809,144.9995,19.6589015
20028,66.88928,110.721,17.39691663
20029,66.40722,123.5727,19.69913976
20030,65.5385,119.9828,19.63727957
20031,69.55926,138.0278,20.05450674
20032,69.81405,122.6454,17.68971857
20033,69.91993,144.7208,20.81058602
20034,70.0879,122.9645,17.59741912
20035,66.23051,99.104,15.8829186
20036,67.61818,141.2592,21.71926444
20037,68.58143,125.3615,18.73727506
20038,68.15695,126.2308,19.10294672
20039,67.512,126.9866,19.58624905
20040,70.76552,142.9296,20.06476597
20041,69.26234,143.2527,20.99248354
20042,68.32817,132.7759,19.99286347
20043,69.51257,113.2856,16.4817508
20044,70.02706,129.0559,18.50126407
20045,66.82483,115.5469,18.19021776
20046,69.03162,142.6512,21.04430676
20047,67.60125,125.5298,19.31046399
20048,69.25415,127.9935,18.76081209
20049,68.10161,115.5621,17.51684922
20050,67.65047,123.7327,19.00632619
20051,70.96123,136.3127,19.03046393
20052,68.41146,131.7994,19.79753139
20053,67.37012,109.7773,17.00330042
20054,66.75139,123.746,19.5238682
20055,67.13334,121.373,18.9321921
20056,67.77926,110.8057,16.95601456
20057,66.97201,112.4094,17.61859562
20058,69.62951,130.6875,18.94971564
20059,67.00845,122.5204,19.1824726
20060,65.84782,110.4676,17.91048889
20061,68.74982,137.4344,20.44125919
20062,63.46219,131.6278,22.97591616
20063,68.28298,121.9196,18.38247236
20064,69.08611,128.7246,18.9598718
20065,67.51138,126.3069,19.48177083
20066,67.91991,122.2827,18.63486028
20067,70.05535,142.0311,20.34492819
20068,67.11741,111.0611,17.33192964
20069,68.90664,119.2548,17.65668001
20070,67.97481,124.2253,18.90032946
20071,69.82979,149.1322,21.50033752
20072,68.87782,132.1464,19.58176684
20073,68.62969,131.2994,19.59719852
20074,68.27637,148.0963,22.3335976
20075,67.85369,120.7737,18.44084238
20076,67.06235,133.1606,20.81486184
20077,70.25943,134.5582,19.1626801
20078,69.18391,131.2755,19.2809665
20079,69.92206,129.2742,18.58826068
20080,70.78492,146.6769,20.57953495
20081,70.76045,134.0286,18.81792069
20082,70.82053,141.0171,19.76554342
20083,67.72934,124.2418,19.04010647
20084,67.43639,129.3814,20.00039367
20085,64.30312,99.33579,16.88872966
20086,64.88648,113.0468,18.87579137
20087,63.01244,101.7311,18.01177328
20088,67.53395,144.4339,22.2628192
20089,64.22026,127.7241,21.77128471
20090,68.28249,116.6627,17.59011379
20091,70.01457,121.0093,17.35390525
20092,65.91743,138.7636,22.45072396
20093,67.71394,125.1313,19.18514619
20094,66.88127,124.8587,19.62298678
20095,69.52967,131.1727,19.07473208
20096,67.75601,135.348,20.7258104
20097,69.49112,154.7671,22.53073436
20098,70.22138,141.0964,20.11557902
20099,67.96935,127.4981,19.40138815
20100,68.11017,128.5156,19.47543849
20101,67.92721,127.1976,19.37968385
20102,66.16473,127.8607,20.53238096
20103,69.99519,143.375,20.57275066
20104,71.32358,121.5075,16.79160241
20105,66.49822,113.8888,18.1057409
20106,70.42992,146.1728,20.71607626
20107,68.25325,136.8917,20.65788094
20108,69.59837,135.2368,19.62691646
20109,67.38237,106.1247,16.43157663
20110,69.63917,135.771,19.68136289
20111,67.21378,112.4521,17.49871891
20112,65.34452,111.6073,18.37509456
20113,68.45655,148.5671,22.28681226
20114,68.20121,137.8471,20.8338148
20115,68.83192,132.2195,19.61873801
20116,67.9535,149.5604,22.76922676
20117,67.56446,148.7404,22.90591527
20118,71.56432,139.6887,19.17447592
20119,68.20903,117.3667,17.73439886
20120,67.06256,135.0763,21.11418027
20121,68.82025,126.8315,18.82564921
20122,71.58552,134.0719,18.39258285
20123,70.89583,103.5093,14.47749135
20124,69.64793,131.3787,19.03986473
20125,66.45609,123.3787,19.63929726
20126,69.56363,141.0351,20.48887264
20127,69.23708,133.7008,19.60703136
20128,65.9631,121.1477,19.57349519
20129,68.3926,118.928,17.87397772
20130,70.81159,143.5666,20.12797332
20131,70.25802,126.5308,18.02020661
20132,68.9312,144.6893,21.40720966
20133,66.2989,110.7134,17.70691357
20134,72.15283,146.939,19.84201005
20135,68.20211,109.0779,16.48528545
20136,69.1044,140.5917,20.69681922
20137,67.85693,134.4135,20.521533
20138,67.39485,118.5645,18.35086656
20139,69.13842,118.8077,17.47273992
20140,66.3523,150.3613,24.00929643
20141,71.42226,121.618,16.76046276
20142,72.04165,150.4715,20.38178768
20143,71.05928,134.4648,18.72071061
20144,68.92866,140.0844,20.7274286
20145,66.87497,131.2338,20.62879353
20146,66.36569,112.5793,17.96911304
20147,68.14086,119.4189,18.08061383
20148,66.96983,123.9473,19.42826429
20149,67.54357,116.4046,17.93731541
20150,70.77658,136.8102,19.19970944
20151,68.23718,118.8886,17.94954303
20152,65.53862,113.2725,18.53895395
20153,70.74761,129.527,18.19248752
20154,67.55223,124.4289,19.16890064
20155,70.84812,150.4496,21.07122097
20156,64.4822,134.1656,22.68385224
20157,67.42974,122.2538,18.90230306
20158,68.7509,119.9506,17.84025157
20159,67.83374,134.5717,20.55973624
20160,63.90073,116.8635,20.11974976
20161,70.12934,134.9922,19.29587588
20162,66.37869,100.5167,16.03748239
20163,68.9421,118.0776,17.46440629
20164,70.85312,134.9686,18.90036146
20165,64.83967,117.0881,19.57881902
20166,67.11542,128.8033,20.10192695
20167,68.74812,134.275,19.9723346
20168,67.68923,123.2354,18.90826396
20169,66.62519,110.3765,17.48054717
20170,69.52379,122.3171,17.78998667
20171,72.60803,150.6268,20.08575993
20172,66.8619,129.2457,20.32422531
20173,67.23587,135.0301,20.99828649
20174,66.98288,118.3685,18.54657995
20175,68.17128,116.8477,17.67553616
20176,67.3241,128.0642,19.86286784
20177,71.1372,144.0187,20.00694034
20178,71.27594,123.566,17.0989092
20179,68.39965,117.7892,17.69917561
20180,68.89269,144.723,21.43614057
20181,66.61543,119.0238,18.85556131
20182,67.87792,127.064,19.38745472
20183,68.88772,131.1342,19.42619188
20184,65.0809,118.9592,19.74450542
20185,65.78164,128.0685,20.80598373
20186,69.07443,130.0005,19.15427543
20187,67.69871,127.2036,19.51164748
20188,68.07915,151.4387,22.9701562
20189,71.94398,122.1514,16.59070551
20190,70.07901,134.6456,19.27398759
20191,65.88124,128.5412,20.81968457
20192,67.77076,134.9165,20.65074288
20193,72.69153,141.1027,18.77253961
20194,69.03806,126.5811,18.67011669
20195,65.71193,136.4266,22.21088866
20196,66.44909,127.9841,20.37667263
20197,68.37502,145.2352,21.83897642
20198,68.09913,108.097,16.38648629
20199,67.05164,116.4216,18.20413633
20200,69.4034,136.0425,19.85493346
20201,65.90879,102.6161,16.60673107
20202,69.2529,134.5586,19.72381208
20203,68.32439,134.5378,20.26040491
20204,72.56715,134.0677,17.89778761
20205,67.16006,114.3012,17.81492359
20206,69.91344,139.9068,20.12207694
20207,69.25259,127.9861,18.76057261
20208,62.57176,116.0712,20.84121615
20209,68.71931,130.8788,19.48350329
20210,67.1141,125.1614,19.53431542
20211,67.42686,130.3149,20.15039339
20212,64.27619,109.2928,18.59715992
20213,65.97118,127.5532,20.60336608
20214,68.29677,125.902,18.97525516
20215,67.4216,137.4702,21.26012336
20216,68.18813,119.2532,18.03050147
20217,66.22803,117.0998,18.76842394
20218,67.71768,135.8263,20.82260467
20219,69.80841,122.2657,17.63780232
20220,67.72574,110.1562,16.88327727
20221,69.0302,122.5569,18.08068287
20222,66.72956,96.99228,15.31284798
20223,66.46165,97.49168,15.5160311
20224,64.83455,114.8982,19.21567073
20225,65.70127,112.5822,18.334857
20226,68.87993,122.4194,18.13928555
20227,69.96137,131.7487,18.92278491
20228,65.23797,114.4665,18.90744524
20229,67.01631,114.5892,17.93651189
20230,70.19731,135.6892,19.35796351
20231,66.3049,114.8127,18.35921071
20232,64.12913,105.3937,18.01603762
20233,68.18283,133.3447,20.16420191
20234,67.67028,135.6944,20.83153646
20235,68.87122,136.7085,20.26167247
20236,65.48468,114.5325,18.77606787
20237,67.5644,116.5703,17.95177475
20238,70.59715,135.872,19.16509407
20239,65.17748,115.0443,19.0381744
20240,71.057,126.792,17.6536065
20241,67.06806,129.769,20.28125356
20242,68.01857,122.0285,18.54221461
20243,67.53436,103.3526,15.93041737
20244,68.2649,140.749,21.23272457
20245,68.76502,116.1648,17.27009501
20246,69.56514,144.1114,20.93487323
20247,68.47043,120.0682,18.00434036
20248,66.97456,139.6484,21.88625984
20249,67.78233,142.2416,21.76451365
20250,71.97165,146.9815,19.94780351
20251,67.87652,134.4355,20.51304608
20252,67.37003,129.7164,20.09170213
20253,65.51123,124.857,20.45204377
20254,66.43394,121.4185,19.34016471
20255,68.50863,118.6061,17.76526888
20256,65.99469,123.818,19.98578096
20257,67.65941,125.8492,19.32632913
20258,68.16997,120.6193,18.24676686
20259,68.01948,117.5951,17.86808196
20260,67.1946,136.9306,21.31999459
20261,70.9964,136.1914,18.9946963
20262,71.25473,125.2789,17.34626029
20263,68.45711,126.4985,18.97595225
20264,66.9254,111.3531,17.47735412
20265,66.96343,129.305,20.27193764
20266,68.34578,141.5014,21.29573595
20267,68.59318,137.2555,20.50799517
20268,65.71377,129.8145,21.13322433
20269,70.41312,124.1318,17.6007511
20270,70.03799,133.8807,19.18695035
20271,67.56852,109.6435,16.88299154
20272,71.64191,134.8014,18.4635589
20273,65.92905,116.835,18.89620763
20274,67.36226,129.5522,20.07089869
20275,68.135,132.4818,20.06185211
20276,65.26581,114.4764,18.89295212
20277,68.22857,97.6209,14.74231187
20278,70.04585,129.0328,18.48802957
20279,68.69432,127.4449,18.98611592
20280,70.301,122.6477,17.44583369
20281,67.26421,130.2722,20.24132699
20282,69.85285,118.5515,17.08024588
20283,71.63372,154.6085,21.1813522
20284,67.21655,131.0217,20.38666185
20285,70.02939,120.2406,17.2363686
20286,65.5687,124.9128,20.42533189
20287,65.25174,112.4398,18.56483935
20288,65.929,114.4281,18.50695781
20289,67.14311,115.7168,18.0446654
20290,66.49901,125.9384,20.02087881
20291,70.93967,125.3897,17.51615827
20292,66.52816,136.1073,21.61850809
20293,69.84944,138.9535,20.02160819
20294,65.96939,139.4453,22.52549116
20295,68.40828,117.9883,17.72461974
20296,67.60775,124.6082,19.16500699
20297,70.31889,126.6473,18.00558546
20298,67.2128,132.4211,20.60670436
20299,66.21903,140.6382,22.54721961
20300,70.83652,142.9636,20.02932742
20301,64.87568,112.136,18.72994661
20302,68.41633,123.2201,18.50620352
20303,67.53817,118.8005,18.30943807
20304,68.45528,143.2071,21.48354633
20305,69.47681,126.8002,18.46696491
20306,68.64769,137.4465,20.50393209
20307,68.03199,127.1805,19.31743696
20308,67.08338,116.2853,18.16562187
20309,72.59665,165.69,22.10133269
20310,68.18865,127.3957,19.26131394
20311,66.73669,130.1419,20.54201975
20312,68.34888,134.0523,20.17282821
20313,65.38285,109.3722,17.98599956
20314,70.40366,123.1378,17.46450341
20315,68.0996,134.1465,20.33506426
20316,68.73681,139.88,20.81288106
20317,66.70503,108.05,17.0711559
20318,66.91609,127.735,20.05414377
20319,67.71304,142.4622,21.84290252
20320,67.09454,118.5795,18.51785079
20321,70.10587,140.6171,20.11336319
20322,67.63564,116.2521,17.8650783
20323,69.59775,114.9682,16.68563187
20324,63.31969,116.6964,20.46139426
20325,67.50844,125.711,19.39154719
20326,64.22298,124.6074,21.23822672
20327,68.1793,126.4246,19.11973362
20328,68.55696,127.6106,19.08705709
20329,70.15891,137.2941,19.60837181
20330,68.97198,129.8513,19.18917218
20331,69.88406,138.7922,19.97855755
20332,67.74655,126.6633,19.40134133
20333,68.93411,142.0475,21.0145732
20334,67.07117,127.948,19.99479989
20335,66.84105,121.3274,19.09095653
20336,67.96232,110.604,16.83409474
20337,66.81235,134.9879,21.25869842
20338,67.54297,137.6693,21.21446687
20339,67.11473,140.6498,21.95122439
20340,67.44452,130.1931,20.12101833
20341,67.47722,121.0267,18.68624993
20342,69.4803,132.4652,19.29006782
20343,64.54045,112.5734,18.99884195
20344,67.05092,156.3107,24.4418768
20345,67.46141,117.9935,18.22647065
20346,71.26722,131.7057,18.22973098
20347,68.42653,124.6422,18.71420563
20348,66.41842,111.3519,17.74499481
20349,65.59731,128.8394,21.04902375
20350,70.03197,137.246,19.67262595
20351,67.08672,135.7636,21.20633183
20352,70.89503,130.5971,18.26658142
20353,68.59771,144.4514,21.58031823
20354,71.63118,153.4787,21.0280609
20355,64.39522,93.13802,15.78974308
20356,71.59533,138.6555,19.01616933
20357,70.78851,147.8683,20.74459033
20358,66.42758,133.9707,21.34363028
20359,66.85979,122.2792,19.22993859
20360,67.44995,110.9694,17.14728234
20361,71.7881,144.1019,19.65713018
20362,65.40377,123.0822,20.22763042
20363,68.96921,135.9892,20.09783336
20364,66.02056,111.7557,18.02464005
20365,67.01558,122.3018,19.14417311
20366,65.98015,132.4379,21.3865639
20367,69.99987,131.8418,18.91533258
20368,72.77006,145.7023,19.34266305
20369,69.19937,128.6703,18.88988689
20370,68.33541,130.0217,19.57399875
20371,65.90805,110.325,17.8546909
20372,70.4214,118.5469,16.80491102
20373,64.65961,126.5912,21.28593248
20374,68.52782,145.3248,21.75510713
20375,65.43216,132.3232,21.72745233
20376,68.28139,120.4382,18.15995945
20377,67.97639,122.7008,18.66751571
20378,67.1216,123.1906,19.2224303
20379,68.9888,130.4923,19.27449593
20380,72.31685,130.7836,17.58043478
20381,71.48421,116.0402,15.96406729
20382,68.65529,131.0603,19.54692609
20383,67.11382,128.0532,19.98581409
20384,68.62405,137.5614,20.53521345
20385,67.85068,138.8061,21.196076
20386,69.48292,129.8207,18.90354037
20387,70.50328,143.8129,20.33923082
20388,64.33619,113.6534,19.3031009
20389,68.29958,134.9162,20.33215255
20390,67.4218,122.3882,18.92754061
20391,67.9999,118.3824,17.9980692
20392,65.63699,92.23364,15.05037634
20393,67.0808,107.6561,16.81889662
20394,68.91211,118.4631,17.53667781
20395,63.59144,128.4961,22.33818856
20396,68.81852,150.2385,22.30108058
20397,65.96684,139.8666,22.59529322
20398,68.01035,122.6358,18.63899852
20399,67.85106,131.9627,20.15084415
20400,71.04479,120.0601,16.72205148
20401,67.7153,127.9327,19.6138693
20402,67.84737,124.7808,19.05623306
20403,67.83905,112.9329,17.25108005
20404,69.74146,147.4557,21.31252081
20405,67.97724,117.8599,17.93058002
20406,71.045,128.2833,17.86727868
20407,66.84059,127.2334,20.02054558
20408,68.48567,132.5849,19.8723841
20409,68.14535,126.5979,19.16502428
20410,65.41341,114.3991,18.79508758
20411,70.53582,139.0164,19.64273347
20412,69.15586,115.9193,17.03935307
20413,66.44247,117.9539,18.78348152
20414,66.25178,120.6345,19.32109569
20415,69.06165,131.7664,19.4216492
20416,67.22249,125.729,19.55967327
20417,66.43324,129.5693,20.6389011
20418,69.95125,130.8579,18.80027978
20419,68.44759,124.3484,18.65860641
20420,70.12447,138.252,19.76457882
20421,69.8081,119.0553,17.17482906
20422,66.66426,111.126,17.5786242
20423,69.07965,124.0522,18.2750906
20424,65.75374,127.0394,20.65631458
20425,67.98129,133.4278,20.29657919
20426,67.91274,136.145,20.75173991
20427,70.14506,127.6122,18.23279877
20428,71.66221,143.7339,19.67587886
20429,67.31462,126.7645,19.66682149
20430,66.85489,125.1375,19.68232697
20431,66.2073,127.1956,20.3993185
20432,67.88187,127.862,19.50694336
20433,69.45561,122.6111,17.86777413
20434,69.68169,129.665,18.77330514
20435,66.81274,120.6235,18.99628539
20436,67.39812,120.5257,18.65260195
20437,68.31286,127.2671,19.17196101
20438,68.85197,127.0149,18.83550436
20439,70.87098,136.8526,19.15453006
20440,69.29233,138.6572,20.30146697
20441,68.53017,120.753,18.07547155
20442,66.20327,126.655,20.31509146
20443,69.44148,139.7399,20.37219462
20444,65.62755,111.5919,18.21443122
20445,70.36911,144.6446,20.53493976
20446,68.25511,126.5607,19.09782245
20447,70.74579,137.4108,19.30078584
20448,69.32344,129.5371,18.9491304
20449,72.37667,135.5361,18.18917974
20450,66.5913,126.8375,20.10795996
20451,68.1977,108.343,16.37633545
20452,67.73534,132.0269,20.22959187
20453,65.65796,135.0314,22.01989914
20454,68.33944,126.1502,18.98892753
20455,67.98774,126.5783,19.25100354
20456,68.54596,132.9952,19.89883109
20457,68.38063,122.207,18.37321735
20458,70.22056,140.0847,19.97181122
20459,70.02586,143.8558,20.6236628
20460,67.93956,129.5068,19.72433807
20461,66.14777,133.4099,21.43448081
20462,70.69657,133.1874,18.73362312
20463,68.46672,116.0821,17.40850736
20464,66.11868,107.6714,17.31439558
20465,68.98878,119.9309,17.71452403
20466,65.43912,110.8787,18.20239563
20467,69.24822,122.2722,17.92527481
20468,66.94932,119.4308,18.73179197
20469,69.8028,155.9683,22.50328787
20470,70.60933,134.2835,18.93449803
20471,64.78426,96.84397,16.22142133
20472,66.84264,111.5454,17.55091656
20473,68.86833,132.5776,19.65107776
20474,66.94365,122.2372,19.17520177
20475,68.80139,114.8579,17.05775105
20476,68.53662,138.1599,20.6772115
20477,67.54398,115.7562,17.83718395
20478,65.80968,107.5309,17.45456572
20479,69.44019,146.7688,21.39770853
20480,72.46054,139.538,18.68291709
20481,67.09188,119.9537,18.73393678
20482,71.46543,129.3841,17.80919183
20483,66.06765,112.5487,18.12667254
20484,70.96886,145.5672,20.31810476
20485,68.75285,140.7801,20.9370352
20486,65.12147,132.9884,22.04553766
20487,69.29005,137.3932,20.11772255
20488,69.67431,128.0475,18.543046
20489,67.58498,125.6642,19.34044741
20490,63.26666,109.048,19.15240049
20491,66.60384,138.8578,22.00528854
20492,66.83134,146.1347,23.00108587
20493,65.56701,106.8728,17.47639106
20494,69.4336,141.0332,20.56540747
20495,69.83412,137.6869,19.84781107
20496,66.49534,128.6661,20.45676896
20497,69.30191,136.9649,20.04814531
20498,70.37349,131.559,18.67487528
20499,68.28454,107.5659,16.21754696
20500,67.51385,122.6429,18.91524572
20501,67.58383,117.5512,18.09242548
20502,68.68046,132.6414,19.76824121
20503,68.31025,107.7211,16.22872328
20504,66.68274,117.1056,18.51424963
20505,69.13988,109.5238,16.10670059
20506,66.6069,107.7197,17.06915482
20507,67.71554,117.3417,17.98999359
20508,72.5178,142.1602,19.00396012
20509,70.39659,133.5727,18.94827961
20510,65.92367,110.1202,17.81310234
20511,68.63932,141.4085,21.10011857
20512,66.27944,102.8787,16.46353655
20513,68.09404,107.0729,16.23366903
20514,62.77861,110.8067,19.76505171
20515,66.02558,123.5278,19.92028658
20516,69.11022,122.7845,18.07233716
20517,67.14077,126.2096,19.68226524
20518,69.85347,107.1566,15.43825752
20519,63.72249,101.0392,17.49281682
20520,64.66334,123.9993,20.84770689
20521,69.61292,122.092,17.71180535
20522,69.72279,128.8986,18.64034777
20523,67.76397,134.59,20.60489639
20524,66.74961,140.8048,22.21648357
20525,66.67181,114.3215,18.08001341
20526,67.69057,123.4607,18.94208223
